SITE ID,STATUS,PPT ID,ADDRESS,BOROUGH,LATITUDE,LONGITUDE,WIFI STATUS,TABLET STATUS,PHONE STATUS,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,LOCATION,POSTCODE,PPT ID
qu-02-124939,Live,124939,59-40 QUEENS BOULEVARD,Queens,40.741288,-73.904656,up,up,up,61 STREET,59 STREET,SW,402,26,4024500,Woodside,4023140001,4432196,"(40.741288, -73.904656)",11377,124939
qu-02-124947,Live,124947,46-02 QUEENS BOULEVARD,Queens,40.742912,-73.91854,up,up,up,46 STREET,47 STREET,SE,402,26,4023500,Hunters Point-Sunnyside-West Maspeth,4001520007,4533708,"(40.742912, -73.91854)",11104,124947
qu-02-124952,Live,124952,32-44 QUEENS BOULEVARD,Queens,40.74445002,-73.93187521,up,up,up,33 STREET,32 PLACE,SW,402,26,4017900,Hunters Point-Sunnyside-West Maspeth,4002480036,4003441,"(40.74445002, -73.93187521)",11101,124952
qu-02-124955,Live,124955,38-02 QUEENS BOULEVARD,Queens,40.74387741,-73.92692611,up,up,up,38 STREET,39 STREET,SE,402,26,4017900,Hunters Point-Sunnyside-West Maspeth,4002230021,4003169,"(40.74387741, -73.92692611)",11101,124955
qu-02-124987,Live,124987,45-23 GREENPOINT AVENUE,Queens,40.74221127,-73.91899505,up,up,up,46 STREET,45 STREET,NW,402,26,4018300,Hunters Point-Sunnyside-West Maspeth,4001640001,4001953,"(40.74221127, -73.91899505)",11104,124987
qu-02-124993,Live,124993,45-06 GREENPOINT AVENUE,Queens,40.74184571,-73.91968964,up,up,up,45 STREET,46 STREET,SE,402,26,4018300,Hunters Point-Sunnyside-West Maspeth,4001650006,4001962,"(40.74184571, -73.91968964)",11104,124993
qu-02-124996,Live,124996,46-02 GREENPOINT AVENUE,Queens,40.74218025,-73.91873252,up,up,up,46 STREET,47 STREET,SE,402,26,4023500,Hunters Point-Sunnyside-West Maspeth,4001530013,4001557,"(40.74218025, -73.91873252)",11104,124996
qu-02-125014,Live,125014,10-63 JACKSON AVENUE,Queens,40.74291934,-73.95212666,up,up,up,49 AVENUE,50 AVENUE,NW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000427501,4000240,"(40.74291934, -73.95212666)",11101,125014
qu-02-125015,Live,125015,46-45 VERNON BOULEVARD,Queens,40.74549641,-73.95296626,up,up,up,VERNON BOULEVARD,11 STREET,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000470001,4311868,"(40.74549641, -73.95296626)",11101,125015
qu-02-125016,Live,125016,51-04 VERNON BOULEVARD,Queens,40.74188244,-73.95447974,up,up,up,51 AVENUE,BORDEN AVENUE,SW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000340047,4000201,"(40.74188244, -73.95447974)",11101,125016
qu-06-145767,Live,145767,98-22 QUEENS BOULEVARD,Queens,40.72806732,-73.85744565,null,down,up,65 ROAD,66 AVENUE,SE,406,29,4071306,Forest Hills,4030860018,4072160,"(40.72806732, -73.85744565)",11374,145767
qu-02-125075,Live,125075,51-30 NORTHERN BOULEVARD,Queens,40.75313917,-73.90745354,up,up,up,54 STREET,WOODSIDE AVENUE,MIDBLOCK,402,26,4025500,Woodside,4011920041,4437089,"(40.75313917, -73.90745354)",11377,125075
qu-02-128387,Live,128387,45-02 44 STREET,Queens,40.74306271,-73.9206815,up,up,up,QUEENS BOULEVARD,47 AVENUE,NW,402,26,4018300,Hunters Point-Sunnyside-West Maspeth,4001680031,4001993,"(40.74306271, -73.9206815)",11104,128387
qu-02-138662,Live,138662,62-10 NORTHERN BOULEVARD,Queens,40.75391039,-73.90009406,up,up,up,62 STREET,64 STREET,SE,402,26,4029300,Woodside,4011850001,4027108,"(40.75391039, -73.90009406)",11377,138662
qu-02-139595,Live,139595,27-20 43 AVENUE,Queens,40.74766699,-73.94141973,up,up,up,JACKSON AVENUE,HUNTER STREET,MIDBLOCK,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4004330001,4005138,"(40.74766699, -73.94141973)",11101,139595
qu-02-141148,Live,141148,10-93 JACKSON AVENUE,Queens,40.74318379,-73.9516172,up,up,up,11 STREET,49 AVENUE,NW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000440023,4448532,"(40.74318379, -73.9516172)",11101,141148
qu-02-141373,Live,141373,48-19 VERNON BOULEVARD,Queens,40.74355856,-73.95373886,up,up,up,49 AVENUE,48 AVENUE,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000440001,4000254,"(40.74355856, -73.95373886)",11101,141373
qu-02-142124,Live,142124,43-02 QUEENS BOULEVARD,Queens,40.743221,-73.921257,up,up,up,43 STREET,44 STREET,SE,402,26,4018300,Hunters Point-Sunnyside-West Maspeth,4001680026,4001992,"(40.743221, -73.921257)",11104,142124
qu-02-142875,Live,142875,37-02 QUEENS BOULEVARD,Queens,40.743976,-73.927772,up,up,up,37 STREET,38 STREET,SE,402,26,4017900,Hunters Point-Sunnyside-West Maspeth,4002240022,4003178,"(40.743976, -73.927772)",11101,142875
qu-02-143422,Live,143422,38-18 QUEENS BOULEVARD,Queens,40.743823,-73.926455,up,up,up,39 STREET,38 STREET,SW,402,26,4017900,Hunters Point-Sunnyside-West Maspeth,4002230036,4003170,"(40.743823, -73.926455)",11101,143422
qu-02-145740,Live,145740,70-50 QUEENS BOULEVARD,Queens,40.739393,-73.892498,up,up,up,72 STREET,70 STREET,SW,402,30,4048900,Elmhurst-Maspeth,4024440040,4056418,"(40.739393, -73.892498)",11377,145740
qu-02-145741,Live,145741,49-18 QUEENS BOULEVARD,Queens,40.74254629,-73.91534245,up,up,up,50 STREET,49 STREET,SW,402,26,4023500,Hunters Point-Sunnyside-West Maspeth,4022820030,4052837,"(40.74254629, -73.91534245)",11377,145741
qu-02-145743,Live,145743,45-01 42 STREET,Queens,40.74331229,-73.92240124,up,up,up,QUEENS BOULEVARD,47 AVENUE,SE,402,26,4018102,Hunters Point-Sunnyside-West Maspeth,4001690022,4540182,"(40.74331229, -73.92240124)",11104,145743
qu-02-145746,Live,145746,22-25 JACKSON AVENUE,Queens,40.74541772,-73.94693708,up,up,up,46 AVENUE,46 ROAD,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000760016,4000561,"(40.74541772, -73.94693708)",11101,145746
qu-02-145778,Live,145778,63-14 QUEENS BOULEVARD,Queens,40.740962,-73.901886,up,up,up,64 STREET,61 STREET,SW,402,26,4024500,Woodside,4023247501,4053628,"(40.740962, -73.901886)",11377,145778
qu-02-145779,Live,145779,40-02 QUEENS BOULEVARD,Queens,40.743555,-73.924156,up,up,up,40 STREET,41 STREET,SW,402,26,4018101,Hunters Point-Sunnyside-West Maspeth,4001930025,4002571,"(40.743555, -73.924156)",11104,145779
qu-02-145780,Live,145780,45-02 VAN DAM STREET,Queens,40.744608,-73.933726,up,up,up,THOMSON AVENUE,47 AVENUE,NW,402,26,4017900,Hunters Point-Sunnyside-West Maspeth,4002790001,4003535,"(40.744608, -73.933726)",11101,145780
qu-02-145781,Live,145781,23-24 45 AVENUE,Queens,40.74663918,-73.94413828,up,up,up,JACKSON AVENUE,23 STREET,SW,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4000800001,4000677,"(40.74663918, -73.94413828)",11101,145781
qu-02-145782,Live,145782,10-51 JACKSON AVENUE,Queens,40.74263091,-73.95267766,up,up,up,50 AVENUE,49 AVENUE,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000420028,4000243,"(40.74263091, -73.95267766)",11101,145782
qu-02-145783,Live,145783,10-31 JACKSON AVENUE,Queens,40.74228717,-73.95333647,up,up,up,50 AVENUE,51 AVENUE,MIDBLOCK,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000410015,4000229,"(40.74228717, -73.95333647)",11101,145783
qu-02-145785,Live,145785,2116 JACKSON AVENUE,Queens,40.74492115,-73.94766296,up,up,up,46 ROAD,ARCH STREET,SW,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4000720001,4000543,"(40.74492115, -73.94766296)",11101,145785
qu-02-145787,Live,145787,46-01 58 STREET,Queens,40.74143396,-73.90753416,up,up,up,QUEENS BOULEVARD,47 AVENUE,SE,402,26,4024500,Woodside,4023137501,4454475,"(40.74143396, -73.90753416)",11377,145787
qu-02-145791,Live,145791,25-01 JACKSON AVENUE,Queens,40.74707469,-73.94279179,up,up,up,44 DRIVE,THOMPSON AVENUE,NE,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4000790030,4539937,"(40.74707469, -73.94279179)",11101,145791
qu-02-145792,Live,145792,23-03 JACKSON AVENUE,Queens,40.74608863,-73.94524605,up,up,up,DAVIS STREET,PEARSON STREET,NE,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4000800004,4000690,"(40.74608863, -73.94524605)",11101,145792
qu-02-145795,Live,145795,48-15 11 STREET,Queens,40.74338234,-73.95080577,up,up,up,11 STREET,48 AVENUE,SW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000617501,4536917,"(40.74338234, -73.95080577)",11101,145795
qu-02-145849,Live,145849,69-02 QUEENS BOULEVARD,Queens,40.739922,-73.895296,up,up,up,69 STREET,70 STREET,MIDBLOCK,402,30,4048900,Elmhurst-Maspeth,4024320009,4056320,"(40.739922, -73.895296)",11377,145849
qu-02-145926,Live,145926,27-35 JACKSON AVENUE,Queens,40.7481039,-73.93995198,up,up,up,DUTCH KILLS STREET,QUEENS STREET,MIDBLOCK,402,26,4001900,Hunters Point-Sunnyside-West Maspeth,4004320008,4005127,"(40.7481039, -73.93995198)",11101,145926
qu-02-145981,Live,145981,43-01 48 AVENUE,Queens,40.73968025,-73.92206966,up,up,up,43 STREET,44 STREET,NE,402,26,4018502,Hunters Point-Sunnyside-West Maspeth,4001730001,4002100,"(40.73968025, -73.92206966)",11377,145981
qu-02-146051,Live,146051,10-58 45 AVENUE,Queens,40.747793,-73.950086,up,up,up,11 STREET,VERNON BOULEVARD,SW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000500028,4000419,"(40.747793, -73.950086)",11101,146051
qu-02-146059,Live,146059,47-43 VERNON BOULEVARD,Queens,40.74432049,-73.95348371,up,up,up,48 AVENUE,47 ROAD,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000450002,4000266,"(40.74432049, -73.95348371)",11101,146059
qu-02-146061,Live,146061,10-50 44 Drive,Queens,40.748497,-73.949855,up,up,up,11 STREET,10 STREET,SW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000510024,4000429,"(40.748497, -73.949855)",11101,146061
qu-03-100928,Live,100928,80-05 ROOSEVELT AVENUE,Queens,40.74753882,-73.88549761,up,up,up,80 STREET,81 STREET,NE,403,25,4028300,Jackson Heights,4012910045,4030000,"(40.74753882, -73.88549761)",11372,100928
qu-03-111054,Live,111054,87-15 ROOSEVELT AVENUE,Queens,40.74825267,-73.87871569,up,up,up,88 STREET,87 STREET,MIDBLOCK,403,21,4027900,Jackson Heights,4014750027,4036272,"(40.74825267, -73.87871569)",11372,111054
qu-03-125337,Live,125337,82-03 ROOSEVELT AVENUE,Queens,40.74772878,-73.88366475,up,up,up,82 STREET,83 STREET,NE,403,21,4028300,Jackson Heights,4014700045,4036213,"(40.74772878, -73.88366475)",11372,125337
qu-03-125359,Live,125359,82-01 37 AVENUE,Queens,40.74982932,-73.88415453,up,up,up,82 STREET,83 STREET,NE,403,25,4028300,Jackson Heights,4014560041,4035816,"(40.74982932, -73.88415453)",11372,125359
qu-03-125399,Live,125399,85-10 NORTHERN BOULEVARD,Queens,40.755835,-73.881778,up,up,up,86 STREET,85 STREET,SW,403,25,4028100,Jackson Heights,4014330003,4035201,"(40.755835, -73.881778)",11372,125399
qu-03-125402,Live,125402,102-02 NORTHERN BOULEVARD,Queens,40.75744562,-73.86643426,up,up,up,102 STREET,103 STREET,SE,403,21,4037900,North Corona,4017170001,4042582,"(40.75744562, -73.86643426)",11368,125402
qu-03-125430,Live,125430,32-52 100 STREET,Queens,40.75748463,-73.86858881,up,up,up,32 AVENUE,NORTHERN BOULEVARD,NW,403,21,4036300,East Elmhurst,4014290034,4035112,"(40.75748463, -73.86858881)",11369,125430
qu-03-133667,Live,133667,81-03 ROOSEVELT AVENUE,Queens,40.74762687,-73.88464352,up,up,up,81 STREET,82 STREET,NE,403,21,4028300,Jackson Heights,4012920048,4030026,"(40.74762687, -73.88464352)",11372,133667
qu-03-134030,Live,134030,73-02 NORTHERN BOULEVARD,Queens,40.754507,-73.893639,up,up,up,73 STREET,74 STREET,SE,403,25,4028900,Jackson Heights,4012460001,4028633,"(40.754507, -73.893639)",11372,134030
qu-03-134080,Live,134080,77-01 ROOSEVELT AVENUE,Queens,40.74722343,-73.888492,up,up,up,77 STREET,78 STREET,NE,403,25,4028700,Jackson Heights,4012880048,4029906,"(40.74722343, -73.888492)",11372,134080
qu-03-134084,Live,134084,86-23 ROOSEVELT AVENUE,Queens,40.74816825,-73.87951058,up,up,up,87 STREET,86 STREET,NW,403,21,4027900,Jackson Heights,4014740037,4036259,"(40.74816825, -73.87951058)",11372,134084
qu-03-136305,Live,136305,90-13 ROOSEVELT AVENUE,Queens,40.74855095,-73.87577475,up,up,up,91 STREET,ELMHURST AVENUE,MIDBLOCK,403,21,4027500,Jackson Heights,4014780040,4036371,"(40.74855095, -73.87577475)",11372,136305
qu-03-136366,Live,136366,95-31 ROOSEVELT AVENUE,Queens,40.7491117,-73.87062416,up,up,up,WARREN STREET,95 STREET,NW,403,21,4027300,Jackson Heights,4014830044,4036618,"(40.7491117, -73.87062416)",11372,136366
qu-03-136451,Live,136451,85-05 ROOSEVELT AVENUE,Queens,40.74801962,-73.88092373,up,up,up,85 STREET,86 STREET,NE,403,21,4027900,Jackson Heights,4014730045,4036249,"(40.74801962, -73.88092373)",11372,136451
qu-03-136452,Live,136452,88-03 ROOSEVELT AVENUE,Queens,40.74831104,-73.87816548,up,up,up,88 STREET,89 STREET,NE,403,21,4027700,Jackson Heights,4014760107,4307356,"(40.74831104, -73.87816548)",11372,136452
qu-03-136453,Live,136453,84-29 ROOSEVELT AVENUE,Queens,40.74797068,-73.88138742,up,up,up,85 STREET,84 STREET,NW,403,21,4028100,Jackson Heights,4014720036,4036234,"(40.74797068, -73.88138742)",11372,136453
qu-03-136656,Live,136656,93-19 ROOSEVELT AVENUE,Queens,40.7488692,-73.8729333,up,up,up,94 STREET,93 STREET,NW,403,21,4027300,Jackson Heights,4014810043,4431438,"(40.7488692, -73.8729333)",11372,136656
qu-03-136703,Live,136703,92-03 ROOSEVELT AVENUE,Queens,40.74870842,-73.87439289,up,up,up,92 STREET,93 STREET,NE,403,21,4027500,Jackson Heights,4014800044,4036462,"(40.74870842, -73.87439289)",11372,136703
qu-03-139600,Live,139600,37-99 84 STREET,Queens,40.74799093,-73.8820337,up,up,up,ROOSEVELT AVENUE,37 AVENUE,NE,403,21,4028100,Jackson Heights,4014720036,4036234,"(40.74799093, -73.8820337)",11372,139600
qu-03-139602,Live,139602,37-69 78 STREET,Queens,40.74741228,-73.88761509,up,up,up,ROOSEVELT AVENUE,37 AVENUE,NE,403,25,4028500,Jackson Heights,4012890043,4029944,"(40.74741228, -73.88761509)",11372,139602
qu-03-139608,Live,139608,37-69 80 STREET,Queens,40.74760297,-73.8857513,up,up,up,ROOSEVELT AVENUE,37 AVENUE,NE,403,25,4028300,Jackson Heights,4012910047,4030002,"(40.74760297, -73.8857513)",11372,139608
qu-03-139617,Live,139617,37-65 95 STREET,Queens,40.74908967,-73.87181741,up,up,up,ROOSEVELT AVENUE,37 AVENUE,NE,403,21,4027300,Jackson Heights,4014830058,4036632,"(40.74908967, -73.87181741)",11372,139617
qu-03-143034,Live,143034,72-01 ROOSEVELT AVENUE,Queens,40.74670669,-73.89344842,up,up,up,72 STREET,73 STREET,NE,403,25,4026500,Elmhurst-Maspeth,4012830072,4029787,"(40.74670669, -73.89344842)",11372,143034
qu-03-143455,Live,143455,81-02 37 AVENUE,Queens,40.7496063,-73.88507204,up,down,up,81 STREET,82 STREET,SE,403,21,4028300,Jackson Heights,4012920001,4030009,"(40.7496063, -73.88507204)",11372,143455
qu-03-146005,Live,146005,93-01 ROOSEVELT AVENUE,Queens,40.74879795,-73.87355043,up,up,up,93 STREET,94 STREET,NE,403,21,4027300,Jackson Heights,4014810052,4036514,"(40.74879795, -73.87355043)",11372,146005
qu-03-146069,Live,146069,80-12 37 AVENUE,Queens,40.74953249,-73.8858319,up,up,up,80 STREET,81 STREET,MIDBLOCK,403,25,4028300,Jackson Heights,4012910001,4029986,"(40.74953249, -73.8858319)",11372,146069
qu-03-146071,Live,146071,79-20 37 AVENUE,Queens,40.74945855,-73.88645545,up,up,up,80 STREET,79 STREET,MIDBLOCK,403,25,4028500,Jackson Heights,4012900001,4449493,"(40.74945855, -73.88645545)",11372,146071
qu-04-111010,Live,111010,72-30 ROOSEVELT AVENUE,Queens,40.74667176,-73.89253173,up,up,up,73 STREET,72 STREET,SW,404,25,4026500,Elmhurst-Maspeth,4013040043,4030419,"(40.74667176, -73.89253173)",11377,111010
qu-04-111122,Live,111122,95-36 ROOSEVELT AVENUE,Queens,40.74897101,-73.8704887,up,up,up,WARREN STREET,95 STREET,SW,404,21,4046500,Elmhurst,4015930008,4039774,"(40.74897101, -73.8704887)",11372,111122
qu-04-124856,Live,124856,82-61 BROADWAY,Queens,40.74199055,-73.88106477,up,up,up,ELMHURST AVENUE,VIETOR AVENUE,NW,404,25,4027100,Elmhurst,4015180088,4037524,"(40.74199055, -73.88106477)",11373,124856
qu-04-124921,Live,124921,89-02 QUEENS BOULEVARD,Queens,40.73454516,-73.87470458,up,up,up,56 AVENUE,HOFFMAN DRIVE,SE,404,25,4047500,Elmhurst,4028550012,4064743,"(40.73454516, -73.87470458)",11373,124921
qu-04-124926,Live,124926,77-20 QUEENS BOULEVARD,Queens,40.73810857,-73.88571747,up,up,up,HILLYER STREET,IRELAND STREET,SW,404,25,4047900,Elmhurst-Maspeth,4024520007,4056457,"(40.73810857, -73.88571747)",11373,124926
qu-04-125322,Live,125322,90-02 ROOSEVELT AVENUE,Queens,40.74834975,-73.87652268,up,up,up,CASE STREET,ELMHURST STREET,MIDBLOCK,404,21,4027100,Elmhurst,4015510001,4038784,"(40.74834975, -73.87652268)",11372,125322
qu-04-125330,Live,125330,86-10 ROOSEVELT AVENUE,Queens,40.74798095,-73.88002682,up,up,up,86 STREET,ELBERSTON AVENUE,SE,404,21,4026901,Elmhurst,4015020006,4037053,"(40.74798095, -73.88002682)",11372,125330
qu-04-125340,Live,125340,81-18 ROOSEVELT AVENUE,Queens,40.74754337,-73.88409786,up,up,up,82 STREET,81 STREET,SW,404,25,4026901,Elmhurst,4014920009,4036867,"(40.74754337, -73.88409786)",11372,125340
qu-04-128504,Live,128504,80-20 ROOSEVELT AVENUE,Queens,40.7474512,-73.88498743,up,up,up,81 STREET,80 STREET,SW,404,25,4026901,Elmhurst,4014910008,4036845,"(40.7474512, -73.88498743)",11372,128504
qu-04-132440,Live,132440,77-06 QUEENS BOULEVARD,Queens,40.738208,-73.886253,up,up,up,IRELAND STREET,HILLYER STREET,SE,404,25,4047900,Elmhurst-Maspeth,4024520001,4056456,"(40.738208, -73.886253)",11373,132440
qu-04-134075,Live,134075,73-02 ROOSEVELT AVENUE,Queens,40.74671112,-73.89214477,up,up,up,73 STREET,BROADWAY,SE,404,25,4026500,Elmhurst-Maspeth,4013057501,4030453,"(40.74671112, -73.89214477)",11377,134075
qu-04-136003,Live,136003,40-02 73 STREET,Queens,40.74660883,-73.89236832,up,up,up,ROOSEVELT AVENUE,41 AVENUE,SW,404,25,4026500,Elmhurst-Maspeth,4013040043,4030419,"(40.74660883, -73.89236832)",11377,136003
qu-04-136360,Live,136360,74-04 ROOSEVELT AVENUE,Queens,40.74679775,-73.89121486,up,up,up,74 STREET,75 STREET,SE,404,25,4026700,Elmhurst,4014850023,4036717,"(40.74679775, -73.89121486)",11372,136360
qu-04-136365,Live,136365,83-20 ROOSEVELT AVENUE,Queens,40.74774238,-73.88227031,up,up,up,BAXTER STREET,84 STREET,SE,404,21,4026901,Elmhurst,4015030001,4037071,"(40.74774238, -73.88227031)",11372,136365
qu-04-136367,Live,136367,86-18 ROOSEVELT AVENUE,Queens,40.74804918,-73.87938648,up,up,up,ELBERTSON STREET,87 STREET,SW,404,21,4026901,Elmhurst,4015010054,4037049,"(40.74804918, -73.87938648)",11372,136367
qu-04-136456,Live,136456,81-02 ROOSEVELT AVENUE,Queens,40.74748994,-73.8846895,up,up,up,81 STREET,82 STREET,SW,404,25,4026901,Elmhurst,4014920001,4036860,"(40.74748994, -73.8846895)",11372,136456
qu-04-136653,Live,136653,77-14 ROOSEVELT AVENUE,Queens,40.74715289,-73.88792592,up,up,down,78 STREET,77 STREET,SW,404,25,4026700,Elmhurst,4014880006,4036780,"(40.74715289, -73.88792592)",11372,136653
qu-04-136655,Live,136655,92-12 ROOSEVELT AVENUE,Queens,40.74859468,-73.87420307,up,up,up,ASKE STREET,92 STREET,SW,404,21,4046900,Elmhurst,4015500020,4038783,"(40.74859468, -73.87420307)",11372,136655
qu-04-136657,Live,136657,94-26 ROOSEVELT AVENUE,Queens,40.74887831,-73.87146338,up,up,up,95 STREET,94 STREET,SW,404,21,4046500,Elmhurst,4015890096,4311592,"(40.74887831, -73.87146338)",11372,136657
qu-04-137796,Live,137796,76-22 ROOSEVELT AVENUE,Queens,40.74705911,-73.8888199,up,up,up,77 STREET,76 STREET,SW,404,25,4026700,Elmhurst,4014870006,4036751,"(40.74705911, -73.8888199)",11372,137796
qu-04-137921,Live,137921,75-20 ROOSEVELT AVENUE,Queens,40.74696638,-73.88970545,up,up,up,76 STREET,75 STREET,SW,404,25,4026700,Elmhurst,4014860031,4036735,"(40.74696638, -73.88970545)",11372,137921
qu-04-142872,Live,142872,82-10 QUEENS BOULEVARD,Queens,40.73720596,-73.88093968,up,up,up,GOLDSMITH STREET,SIMONSON STREET,MIDBLOCK,404,25,4047900,Elmhurst-Maspeth,4024750012,4437425,"(40.73720596, -73.88093968)",11373,142872
qu-04-142877,Live,142877,88-02 QUEENS BOULEVARD,Queens,40.734923,-73.87546,up,up,up,55 ROAD,56 AVENUE,SE,404,25,4047500,Elmhurst,4028540009,4064725,"(40.734923, -73.87546)",11373,142877
qu-04-145745,Live,145745,86-10 QUEENS BOULEVARD,Queens,40.736273,-73.877364,up,down,down,GRAND AVENUE,54 AVENUE,SW,404,25,4047500,Elmhurst,4028510027,4064656,"(40.736273, -73.877364)",11373,145745
qu-04-145768,Live,145768,90-20 QUEENS BOULEVARD,Queens,40.733579,-73.871648,up,up,up,57 AVENUE,WOODHAVEN BOULEVARD,SW,404,25,4047500,Elmhurst,4028570074,4457337,"(40.733579, -73.871648)",11373,145768
qu-04-145772,Live,145772,89-30 QUEENS BOULEVARD,Queens,40.734162,-73.873658,up,up,down,57 AVENUE,WOODHAVEN BOULEVARD,SE,404,25,4047500,Elmhurst,4028570022,4064868,"(40.734162, -73.873658)",11373,145772
qu-04-145774,Live,145774,90-02 QUEENS BOULEVARD,Queens,40.73388902,-73.87270949,up,up,up,57 AVENUE,WOODHAVEN BOULEVARD,SE,404,25,4047500,Elmhurst,4028570036,4064869,"(40.73388902, -73.87270949)",11373,145774
qu-04-145775,Live,145775,87-20 55 AVENUE,Queens,40.7353874,-73.87625423,up,up,up,QUEENS BOULEVARD,SEABURY STREET,SW,404,25,4047500,Elmhurst,4028530005,4064700,"(40.7353874, -73.87625423)",11373,145775
qu-04-145776,Live,145776,51-01 GOLDSMITH STREET,Queens,40.736982,-73.880315,up,up,up,QUEENS BOULEVARD,GRAND AVENUE,SE,404,25,4047500,Elmhurst,4024760012,4057288,"(40.736982, -73.880315)",11373,145776
qu-04-145788,Live,145788,90-20 QUEENS BOULEVARD,Queens,40.7333421,-73.87083775,up,up,up,WOODHAVEN BOULEVARD,57 AVENUE,SW,404,25,4047500,Elmhurst,4028570074,4457337,"(40.7333421, -73.87083775)",11373,145788
qu-04-145897,Live,145897,81-37 BROADWAY,Queens,40.74302376,-73.8829233,up,up,up,BRITTON AVENUE,PETTIT AVENUE,NW,404,25,4026902,Elmhurst,4015097501,4307385,"(40.74302376, -73.8829233)",11373,145897
qu-04-145898,Live,145898,84-43 CORONA AVENUE,Queens,40.73933161,-73.87812993,up,up,up,51 AVENUE,BROADWAY,NW,404,25,4048500,Elmhurst-Maspeth,4015460037,4038727,"(40.73933161, -73.87812993)",11373,145898
qu-04-145899,Live,145899,81-02 PETTIT AVENUE,Queens,40.74356322,-73.88378879,up,up,up,BROADWAY,LAYTON STREET,NE,404,25,4026902,Elmhurst,4015090041,4037311,"(40.74356322, -73.88378879)",11373,145899
qu-04-145900,Live,145900,75-32 BROADWAY,Queens,40.74576092,-73.88945075,up,up,up,76 STREET,75 STREET,SW,404,25,4026700,Elmhurst,4014860051,4311943,"(40.74576092, -73.88945075)",11373,145900
qu-04-145913,Live,145913,83-23 BROADWAY,Queens,40.74073714,-73.87936018,up,up,up,DONGAN AVENUE,CORNISH AVENUE,NE,404,25,4047100,Elmhurst,4015800105,4314501,"(40.74073714, -73.87936018)",11373,145913
qu-04-145914,Live,145914,83-02 BROADWAY,Queens,40.74093675,-73.87992485,up,up,up,CORNISH AVENUE,DONGAN AVENUE,SE,404,25,4048500,Elmhurst-Maspeth,4015440027,4430211,"(40.74093675, -73.87992485)",11373,145914
qu-04-145915,Live,145915,75-10 BROADWAY,Queens,40.74604558,-73.89012129,up,up,up,75 STREET,76 STREET,SE,404,25,4026700,Elmhurst,4014860008,4036729,"(40.74604558, -73.89012129)",11373,145915
qu-06-124180,Live,124180,110-44 QUEENS BOULEVARD,Queens,40.719293,-73.839741,up,up,up,ASCAN AVENUE,73 ROAD,SE,406,29,4076901,Forest Hills,4032920015,4078798,"(40.719293, -73.839741)",11375,124180
qu-06-124181,Live,124181,110-88 QUEENS BOULEVARD,Queens,40.718602,-73.838184,up,up,down,75 AVENUE,75 ROAD,SW,406,29,4076901,Forest Hills,4032930041,4078802,"(40.718602, -73.838184)",11375,124181
qu-06-124182,Live,124182,112-28 QUEENS BOULEVARD,Queens,40.717664,-73.836262,up,down,down,76 AVENUE,75 ROAD,SW,406,29,4076901,Forest Hills,4033397501,4449594,"(40.717664, -73.836262)",11375,124182
qu-06-124184,Live,124184,116-12 QUEENS BOULEVARD,Queens,40.715758,-73.833513,up,up,up,77 AVENUE,78 AVENUE,SW,406,29,4076902,Forest Hills,4033460001,4079980,"(40.715758, -73.833513)",11375,124184
qu-06-124194,Live,124194,107-40 QUEENS BOULEVARD,Queens,40.72152582,-73.84488371,up,up,down,70 ROAD,71 AVENUE,SE,406,29,4071100,Forest Hills,4032397501,4312083,"(40.72152582, -73.84488371)",11375,124194
qu-06-124204,Live,124204,101-10 QUEENS BOULEVARD,Queens,40.72624127,-73.85251864,up,down,down,67 ROAD,102 STREET,SE,406,29,4071305,Forest Hills,4031710028,4075147,"(40.72624127, -73.85251864)",11375,124204
qu-06-124227,Live,124227,107-02 71 AVENUE,Queens,40.72024516,-73.8446443,up,up,up,AUSTIN STREET,QUEENS BOULEVARD,NE,406,29,4073700,Forest Hills,4032560035,4078001,"(40.72024516, -73.8446443)",11375,124227
qu-06-124230,Live,124230,106-20 71 AVENUE,Queens,40.720017,-73.844787,up,up,up,AUSTIN STREET,BURNS STREET,SE,406,29,4073700,Forest Hills,4032550012,4077914,"(40.720017, -73.844787)",11375,124230
